signature_name,classification,source_type,source_id,risk,redacted_to_safe_routing,reason,recommended_action,files_present,htm_path,source_file
Mercury CRM Reply 40 - Secondary Meeting Reminder,restricted-routing-only,crm-sql-predefined-reply,40,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 40 - Secondary Meeting Reminder.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 41 - Duplicate Ticket Closure Agent Response Template,useful-after-polish,crm-sql-predefined-reply,41,routine-safe,False,Legacy CRM predefined reply; useful substance but should be checked against current safe pack before reuse.,Polish and personalize; save strong revision as candidate if needed.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 41 - Duplicate Ticket Closure Agent Response Template.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 42 - Profile Photo Requirements for Clients,useful-after-polish,crm-sql-predefined-reply,42,restricted-safe-routing,False,Legacy CRM predefined reply; useful substance but should be checked against current safe pack before reuse.,Polish and personalize; save strong revision as candidate if needed.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 42 - Profile Photo Requirements for Clients.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 43 - Have you opened an account with us,restricted-routing-only,crm-sql-predefined-reply,43,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 43 - Have you opened an account with us.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 44 - Welcome to US Capital,restricted-routing-only,crm-sql-predefined-reply,44,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 44 - Welcome to US Capital.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 45 - Educational Resources,restricted-routing-only,crm-sql-predefined-reply,45,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 45 - Educational Resources.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 46 - Completing Your Profile Uploading KYC Documents For The Bank,restricted-routing-only,crm-sql-predefined-reply,46,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 46 - Completing Your Profile Uploading KYC Documents For The Bank.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 47 - Duplicate Tickets for the same transaction,useful-after-polish,crm-sql-predefined-reply,47,routine-safe,False,Legacy CRM predefined reply; useful substance but should be checked against current safe pack before reuse.,Polish and personalize; save strong revision as candidate if needed.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 47 - Duplicate Tickets for the same transaction.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 48 - US Capital Trade Platform Update,restricted-routing-only,crm-sql-predefined-reply,48,restricted-safe-routing,False,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 48 - US Capital Trade Platform Update.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 49 - Licensed Trader Reply,restricted-routing-only,crm-sql-predefined-reply,49,restricted-safe-routing,False,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 49 - Licensed Trader Reply.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 5 - Why a bank needs KYC and Document Submission Instructions Account Opening Process,restricted-routing-only,crm-sql-predefined-reply,5,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 5 - Why a bank needs KYC and Document Submission Instructions Account Opening Process.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 50 - FOLLOW-UP NOTICE ACCOUNT TIERS REQUIRED MINIMUM DEPOSITS,restricted-routing-only,crm-sql-predefined-reply,50,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 50 - FOLLOW-UP NOTICE ACCOUNT TIERS REQUIRED MINIMUM DEPOSITS.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 51 - Follow-Up Summary Account Tiers Maximizing Your Deposit,restricted-routing-only,crm-sql-predefined-reply,51,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 51 - Follow-Up Summary Account Tiers Maximizing Your Deposit.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 52 - Project Organization,restricted-routing-only,crm-sql-predefined-reply,52,restricted-safe-routing,False,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 52 - Project Organization.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 53 - Introduction to Diplomatic Status,restricted-routing-only,crm-sql-predefined-reply,53,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 53 - Introduction to Diplomatic Status.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 54 - Wealth Management,restricted-routing-only,crm-sql-predefined-reply,54,restricted-safe-routing,False,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 54 - Wealth Management.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 55 - Express Trust,restricted-routing-only,crm-sql-predefined-reply,55,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 55 - Express Trust.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 56 - Wire Transfer Receipts,restricted-routing-only,crm-sql-predefined-reply,56,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 56 - Wire Transfer Receipts.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 57 - CONSULTATION PAYMENT REQUEST,restricted-routing-only,crm-sql-predefined-reply,57,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 57 - CONSULTATION PAYMENT REQUEST.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 58 - Consultation Scheduling Payment,restricted-routing-only,crm-sql-predefined-reply,58,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 58 - Consultation Scheduling Payment.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 59 - Consultation Confirmation Next Steps,restricted-routing-only,crm-sql-predefined-reply,59,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 59 - Consultation Confirmation Next Steps.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 6 - US Capital Private Bank Welcome Package,restricted-routing-only,crm-sql-predefined-reply,6,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 6 - US Capital Private Bank Welcome Package.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 60 - Private Advisory Session Engagement Confirmation,restricted-routing-only,crm-sql-predefined-reply,60,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 60 - Private Advisory Session Engagement Confirmation.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 61 - Private Advisory Session Engagement Confirmation,restricted-routing-only,crm-sql-predefined-reply,61,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 61 - Private Advisory Session Engagement Confirmation.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 62 - Important Notice Keep Your Phone Number Updated,restricted-routing-only,crm-sql-predefined-reply,62,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 62 - Important Notice Keep Your Phone Number Updated.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 63 - What Is Wealth Management,restricted-routing-only,crm-sql-predefined-reply,63,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 63 - What Is Wealth Management.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 64 - Wealth Management,restricted-routing-only,crm-sql-predefined-reply,64,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 64 - Wealth Management.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 65 - Pre-Transaction Document,restricted-routing-only,crm-sql-predefined-reply,65,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 65 - Pre-Transaction Document.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 66 - SBLC BANK GUARANTEE PROCEDURES,restricted-routing-only,crm-sql-predefined-reply,66,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 66 - SBLC BANK GUARANTEE PROCEDURES.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 67 - Credit Services,restricted-routing-only,crm-sql-predefined-reply,67,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 67 - Credit Services.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 68 - Files uploaded to the wrong portal,useful-after-polish,crm-sql-predefined-reply,68,routine-safe,False,Legacy CRM predefined reply; useful substance but should be checked against current safe pack before reuse.,Polish and personalize; save strong revision as candidate if needed.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 68 - Files uploaded to the wrong portal.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 69 - Executive Booking Zoom Call,restricted-routing-only,crm-sql-predefined-reply,69,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 69 - Executive Booking Zoom Call.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 7 - Google Authenticator,useful-after-polish,crm-sql-predefined-reply,7,routine-safe,False,Legacy CRM predefined reply; useful substance but should be checked against current safe pack before reuse.,Polish and personalize; save strong revision as candidate if needed.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 7 - Google Authenticator.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 70 - Scheduling a Secure Zoom Consultation with US Capital Private Bank,restricted-routing-only,crm-sql-predefined-reply,70,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 70 - Scheduling a Secure Zoom Consultation with US Capital Private Bank.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 71 - Confirmation of Principal,restricted-routing-only,crm-sql-predefined-reply,71,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 71 - Confirmation of Principal.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 72 - Express Trust,restricted-routing-only,crm-sql-predefined-reply,72,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 72 - Express Trust.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 73 - Bankable Instrument Account Activation,restricted-routing-only,crm-sql-predefined-reply,73,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 73 - Bankable Instrument Account Activation.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 74 - Follow-Up Bankable Instrument Structuring Smart Plan Agreement,restricted-routing-only,crm-sql-predefined-reply,74,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 74 - Follow-Up Bankable Instrument Structuring Smart Plan Agreement.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 75 - Relationship Manager Assignment,restricted-routing-only,crm-sql-predefined-reply,75,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 75 - Relationship Manager Assignment.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 76 - Diplomatic Services Followup,restricted-routing-only,crm-sql-predefined-reply,76,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 76 - Diplomatic Services Followup.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 77 - Euroclear Registration Compliance Requirements for Your Instrument,restricted-routing-only,crm-sql-predefined-reply,77,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 77 - Euroclear Registration Compliance Requirements for Your Instrument.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 78 - KYC Completion Confirmed Next Steps for Account Classification,restricted-routing-only,crm-sql-predefined-reply,78,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 78 - KYC Completion Confirmed Next Steps for Account Classification.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 79 - Welcome Package Followup,restricted-routing-only,crm-sql-predefined-reply,79,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 79 - Welcome Package Followup.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 8 - Email Verification,restricted-routing-only,crm-sql-predefined-reply,8,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 8 - Email Verification.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 80 - Margin Status,useful-after-polish,crm-sql-predefined-reply,80,routine-safe,False,Legacy CRM predefined reply; useful substance but should be checked against current safe pack before reuse.,Polish and personalize; save strong revision as candidate if needed.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 80 - Margin Status.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 81 - SWIFT Transaction Processing Requirement,restricted-routing-only,crm-sql-predefined-reply,81,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 81 - SWIFT Transaction Processing Requirement.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 82 - No Upfront Fees Professional Response Draft,restricted-routing-only,crm-sql-predefined-reply,82,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 82 - No Upfront Fees Professional Response Draft.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 83 - Welcome to US Capital Support,restricted-routing-only,crm-sql-predefined-reply,83,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 83 - Welcome to US Capital Support.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 84 - WHAT TYPE OF ACCOUNT DO I NEED FOR MY TRANSACTION,restricted-routing-only,crm-sql-predefined-reply,84,restricted-redacted-safe-routing,True,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 84 - WHAT TYPE OF ACCOUNT DO I NEED FOR MY TRANSACTION.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury CRM Reply 9 - Why creating a project in the CRM is important,restricted-routing-only,crm-sql-predefined-reply,9,restricted-safe-routing,False,Legacy CRM predefined reply touches restricted topics; use only safe routing/escalation posture.,Prefer Aurora-safe restricted replies IDs 126-128/135-136 as applicable.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury CRM Reply 9 - Why creating a project in the CRM is important.htm,D:\GithubRepos\uscapitalprivatebank-site\crm\sitebackup\source_artifacts\CRM.sql
Mercury USCPB KB Reply - USCPB KB - Asset Monetization Procedure,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Asset Monetization Procedure.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Asset-Monetization-Procedure.md
Mercury USCPB KB Reply - USCPB KB - Asset Monetization Questionnaire,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Asset Monetization Questionnaire.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Asset-Monetization-Questionnaire.md
Mercury USCPB KB Reply - USCPB KB - Authorization To Verify,routine-safe,sales-ai-predefined-reply-md,,routine-safe,False,Approved Morpheus/Sales-AI safe predefined reply source.,Use after personalizing first sentence.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Authorization To Verify.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Authorization-To-Verify.md
Mercury USCPB KB Reply - USCPB KB - Bank To Bank Verification,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Bank To Bank Verification.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Bank-To-Bank-Verification.md
